codigo,sensor,nombre,departamen,municipio,zona_hidro,latitud,longitud,categoria,unidad,dpto_cnmbr,mpio_cnmbr,depto_def,compara_dp,compara_mp,mpio_def,geometry,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain,prob_ep
2308500071,240,RETIRO,ANTIOQUIA,RETIRO,MEDIO MAGDALENA,6.08211,-75.56640167,PRECIPITACIÓN,mm,ANTIOQUIA,RETIRO,ANTIOQUIA,T,T,RETIRO,POINT (835165.6083407219 1164544.7129652305),2025-11-03,9.6,1.6,2.0,12.2,161.19999999999996,295.00000000000006,0.92
26155250,240,PARAMO CONEJERAS,CALDAS,VILLAMARIA,CAUCA,4.829805556,-75.37583333,PRECIPITACIÓN,mm,CALDAS,VILLAMARÍA,CALDAS,T,T,VILLAMARIA,POINT (855968.6189947352 1025969.8865482716),2025-11-03,0.0,0.0,0.1,2.4000000000000004,66.0,128.70000000000002,0.725
2120500050,240,PARAMO ALTO,CUNDINAMARCA,COGUA,ALTO MAGDALENA,5.15886,-74.02322,PRECIPITACIÓN,mm,CUNDINAMARCA,COGUA,CUNDINAMARCA,T,T,COGUA,POINT (1006018.9869228768 1062220.4541317304),2025-11-03,0.0,0.0,0.0,0.0,37.4,119.0,0.675
21206980,240,SANTA CRUZ DE SIECHA,CUNDINAMARCA,GUASCA,ALTO MAGDALENA,4.784277778,-73.87080556,PRECIPITACIÓN,mm,CUNDINAMARCA,GUASCA,CUNDINAMARCA,T,T,GUASCA,POINT (1022930.412556422 1020801.364360507),2025-11-03,0.0,0.8,0.9,1.1,50.5,109.60000000000002,0.725
47017110,240,MONOPAMBA,NARIÑO,PUERRES,PUTUMAYO,0.807777778,-77.30694444,PRECIPITACIÓN,mm,NARIÑO,PUERRES,NARIÑO,T,T,PUERRES,POINT (640344.5660602669 581230.0465504891),2025-11-03,47.0,4.6000000000000005,10.4,11.2,85.8,167.60000000000002,0.9
21015050,240,PURACE,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.925916667,-76.42755556,PRECIPITACIÓN,mm,HUILA,SAN AGUSTÍN,HUILA,T,T,SAN AGUSTÍN,POINT (738467.0133095803 704905.5107548934),2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.61
24037080,240,LA GRUTA,BOYACÁ,PESCA,SOGAMOSO,5.566972222,-73.04672222,PRECIPITACIÓN,mm,BOYACÁ,PESCA,BOYACÁ,T,T,PESCA,POINT (1114215.0188879357 1107450.54698585),2025-11-03,0.0,0.0,0.0,0.0,2.6,14.6,0.59
21115170,240,LA PLATA,HUILA,NEIVA,ALTO MAGDALENA,2.759138889,-75.07455556,PRECIPITACIÓN,mm,HUILA,NEIVA,HUILA,T,T,NEIVA,POINT (889131.3661959809 796906.12557478),2025-11-03,0.3,0.1,0.1,0.2,5.300000000000001,18.90000000000001,0.69
21167060,240,SAN PABLO TOLIMA,TOLIMA,CUNDAY,ALTO MAGDALENA,3.92648,-74.657784,PRECIPITACIÓN,mm,TOLIMA,CUNDAY,TOLIMA,T,T,CUNDAY,POINT (935553.4754655448 925964.3833222216),2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.61
24030950,240,MALAGA 2,SANTANDER,MÁLAGA,SOGAMOSO,6.706388889,-72.72972222,PRECIPITACIÓN,mm,SANTANDER,MÁLAGA,SANTANDER,T,T,MÁLAGA,POINT (1149028.4866304025 1233560.2698833516),2025-11-03,0.0,0.0,21.2,21.8,225.0,344.19999999999993,0.72
52050090,240,IMUES,NARIÑO,IMUÉS,PATÍA,1.05525,-77.49955556,PRECIPITACIÓN,mm,NARIÑO,IMUÉS,NARIÑO,T,T,IMUÉS,POINT (618895.5531258554 608660.9587286437),2025-11-03,3.5,0.2,0.2,0.2,65.7,82.10000000000001,0.515
23195200,240,CACHIRI,SANTANDER,SURATÁ,MEDIO MAGDALENA,7.47389,-72.99111,PRECIPITACIÓN,mm,SANTANDER,SURATÁ,SANTANDER,T,T,SURATÁ,POINT (1119923.5900613822 1318382.3223675378),2025-11-03,0.0,0.0,0.0,4.6000000000000005,94.6,166.8,0.825
51020011,240,PIEDRANCHA -,NARIÑO,MALLAMA,MIRA,1.141527778,-77.92897222,PRECIPITACIÓN,mm,NARIÑO,MALLAMA,NARIÑO,T,T,MALLAMA,POINT (571016.3622300916 618278.882246605),2025-11-03,102.1,1.8,3.0,26.1,156.2,324.3,0.8
26145090,240,SANTA EMILIA,RISARALDA,BELÉN DE UMBRÍA,CAUCA,5.207472222,-75.90294444,PRECIPITACIÓN,mm,RISARALDA,BELÉN DE UMBRÍA,RISARALDA,T,T,BELÉN DE UMBRÍA,POINT (797592.5687998295 1067888.6233994658),2025-11-03,0.1,23.6,25.8,28.200000000000003,164.70000000000002,256.8,0.84
37017040,240,PUENTE LOPEZ,NORTE DE SANTANDER,CHITAGÁ,ARAUCA,7.203333333,-72.63388889,PRECIPITACIÓN,mm,NORTE DE SANTANDER,CHITAGÁ,NORTE DE SANTANDER,T,T,CHITAGÁ,POINT (1159459.4156710927 1288564.844300984),2025-11-03,0.0,2.4000000000000004,2.4000000000000004,2.4000000000000004,37.8,66.2,0.75
37015030,240,BERLIN,SANTANDER,TONA,ARAUCA,7.187,-72.8685,PRECIPITACIÓN,mm,SANTANDER,TONA,SANTANDER,T,T,TONA,POINT (1133545.3788716178 1286682.8747705265),2025-11-03,0.0,0.7000000000000001,0.7000000000000001,2.1,68.8,139.5,0.775
